train/loss_actor,obs_rms_std,rollout/actions_mean,param_noise_stddev,total/steps,rollout/actions_std,reference_action_std,reference_Q_mean,total/steps_per_second,rollout/episode_steps,AI_return,rollout/episodes,reference_perturbed_action_std,reference_Q_std,rollout/Q_mean,AI_distance,obs_rms_mean,reference_perturbed_action_mean,AI_success_rate,reference_actor_Q_std,reference_action_mean,train/loss_critic,rollout/return,total/duration,rollout/return_history,train/param_noise_distance,total/episodes,total/epochs,reference_actor_Q_mean
-585.8198852539062,0.1967725306749344,0.35558339953422546,0.010106897490323717,22000,0.914886474609375,0.9499804973602295,217.41964721679688,37.815544962210225,167.58778625954199,1168.2865854002584,131.0,0.9575915932655334,911.7496337890625,204.1993865966797,10.38325822804674,0.47100648283958435,0.23811247944831848,0.007633587786259542,898.9100341796875,0.2849160432815552,1547.7979736328125,1168.2865854002584,581.7713329792023,1733.656734613241,0.19661742106080055,131.0,11,236.17788696289062
-628.7185668945312,0.19528178870677948,0.36141347885131836,0.010944321720492653,24000,0.9137705564498901,0.9561722874641418,224.683349609375,37.81204416199229,167.3146853146853,1266.807223644856,143.0,0.9596996903419495,940.9575805664062,264.25311279296875,10.128073397292301,0.47037383913993835,0.2484138309955597,0.006993006993006993,930.4407958984375,0.27669626474380493,2281.945068359375,1266.807223644856,634.7183954715729,1748.0434798759882,0.20984775692224503,143.0,12,240.4187469482422
-656.5498657226562,0.19460618495941162,0.36355355381965637,0.013091022799070031,26000,0.9138693809509277,0.9638620018959045,264.4171142578125,37.81297475541072,166.9806451612903,1357.4439232745162,155.0,0.9651404023170471,963.3151245117188,319.16156005859375,9.987107174443336,0.47303903102874756,0.24067211151123047,0.0064516129032258064,955.7523803710938,0.2654358148574829,2956.293701171875,1357.4439232745162,687.5946726799011,1968.286851011325,0.1919388739578426,155.0,13,280.36419677734375
-701.37158203125,0.19467125833034515,0.356123685836792,0.011164302587074557,28000,0.9177243709564209,0.9276876449584961,269.32135009765625,37.78115069446059,167.4131736526946,1326.4211665046591,167.0,0.9223055839538574,1028.46728515625,341.1197814941406,10.032402285905855,0.47451433539390564,0.36030685901641846,0.005988023952095809,1021.1187744140625,0.34631121158599854,3813.810546875,1326.4211665046591,741.1103019714355,1813.0357760086438,0.19157568201422692,167.0,14,286.5328369140625
-760.0301513671875,0.19441907107830048,0.3617755174636841,0.010728675346037303,30000,0.9163346290588379,0.9287561774253845,303.3297424316406,37.70609504812088,165.6961325966851,1407.5473844174871,181.0,0.9476103186607361,1076.0245361328125,387.7796630859375,9.886455781902992,0.4738400876522064,0.2691217064857483,0.011049723756906077,1069.34228515625,0.3059260845184326,1132.30712890625,1407.5473844174871,795.6273372173309,1801.4491529712782,0.17683244146406651,181.0,15,319.16998291015625
-827.2479858398438,0.1941598653793335,0.36266887187957764,0.012833077932624282,32000,0.9163668751716614,0.9391084909439087,362.41778564453125,37.65636742309197,165.59067357512953,1493.8035765795419,193.0,0.9284811615943909,1107.142578125,424.99981689453125,9.645194374325687,0.4717576801776886,0.32658159732818604,0.010362694300518135,1100.6741943359375,0.2969304919242859,2286.24462890625,1493.8035765795419,849.7898812294006,1863.5218027707015,0.19511614210903644,193.0,16,379.610107421875
-842.516357421875,0.19380201399326324,0.3678170442581177,0.013091022799070031,34000,0.914981484413147,0.8812344670295715,383.9971923828125,37.650144103484145,164.90776699029126,1568.46195805653,206.0,0.876774251461029,1102.2999267578125,468.8727722167969,9.58058397480244,0.4751656949520111,0.4589966833591461,0.009708737864077669,1094.7171630859375,0.4504469633102417,4539.1298828125,1568.46195805653,903.0509924888611,2039.5718458535525,0.1799910217151046,206.0,17,400.6832275390625
-899.561767578125,0.1953933984041214,0.3715716302394867,0.01208933992007461,36000,0.9138891100883484,0.9332237839698792,388.8449401855469,37.60793218396274,164.77064220183487,1597.4752841084253,218.0,0.9101845026016235,1137.91943359375,493.7409362792969,9.610857809214933,0.4773123264312744,0.3913561701774597,0.009174311926605505,1127.087158203125,0.3491724133491516,1820.5897216796875,1597.4752841084253,957.2448658943176,1991.8587605835878,0.19750616520643235,218.0,18,405.9605712890625
-915.3939819335938,0.19515401124954224,0.37447765469551086,0.01185113216358652,38000,0.9129624366760254,0.9493348598480225,422.18548583984375,37.547618783427005,164.98260869565217,1700.6557354436075,230.0,0.9163538813591003,1143.6685791015625,531.2756958007812,9.414499758660892,0.47907555103302,0.36493924260139465,0.008695652173913044,1134.3818359375,0.2719654142856598,2223.998046875,1700.6557354436075,1012.0481998920441,2392.967524809236,0.20124122604727746,230.0,19,440.3125
-918.0203857421875,0.19546626508235931,0.37702038884162903,0.008449541294664952,40000,0.9120270013809204,0.9318839311599731,432.43829345703125,37.49486582899841,164.05349794238683,1739.948607436026,243.0,0.9584488868713379,1161.9571533203125,560.4203491210938,9.33251851459944,0.4801531732082367,0.23594172298908234,0.00823045267489712,1150.439208984375,0.32966357469558716,1211.60986328125,1739.948607436026,1066.8127253055573,2416.540786257398,0.19302683740854262,243.0,20,456.0863037109375
-980.270751953125,0.19670367240905762,0.375348836183548,0.007649259507199841,42000,0.9126418828964233,0.9218461513519287,495.16290283203125,37.43291177471152,165.1259842519685,1681.9498450932936,254.0,0.9131925106048584,1181.0653076171875,560.352783203125,9.472367207426782,0.4808875024318695,0.3739660978317261,0.007874015748031496,1170.1597900390625,0.3491356670856476,2895.056640625,1681.9498450932936,1122.0072927474976,2216.943718719631,0.2001551465690136,254.0,21,514.93896484375
-972.4749145507812,0.1964583843946457,0.3780636489391327,0.008283051950460692,44000,0.9115453958511353,0.9274398684501648,521.8419799804688,37.39192912342941,165.60377358490567,1707.1448736493755,265.0,0.9373517036437988,1217.998779296875,586.5074462890625,9.457835123469163,0.4816972017288208,0.31996703147888184,0.007547169811320755,1211.0186767578125,0.35902151465415955,1968.7840576171875,1707.1448736493755,1176.7245240211487,2362.633633385906,0.2097543317079544,265.0,22,541.5214233398438
-965.677734375,0.19749446213245392,0.3812861740589142,0.00795985011672278,46000,0.9104655385017395,0.9341073036193848,503.4210510253906,37.33465517325184,164.86021505376345,1678.2154816658956,279.0,0.8993831276893616,1246.83203125,596.9594116210938,9.548930428622738,0.48235785961151123,0.4081782102584839,0.007168458781362007,1239.8201904296875,0.31816360354423523,1589.4527587890625,1678.2154816658956,1232.0992329120636,2194.927582216794,0.19495125509798528,279.0,23,521.4948120117188
-995.9771118164062,0.19776016473770142,0.38554972410202026,0.008283051950460692,48000,0.9089635014533997,0.9504044651985168,515.2890625,37.26472251117617,163.82191780821918,1669.8312001109991,292.0,0.9577885270118713,1254.482421875,613.9102783203125,9.451434375340309,0.4792874753475189,0.2602970004081726,0.00684931506849315,1245.546142578125,0.301752507686615,897.70751953125,1669.8312001109991,1288.0815088748932,2004.6987863853183,0.20399148657917976,292.0,24,535.4312133789062
-990.974365234375,0.19780641794204712,0.3890659511089325,0.008449541294664952,50000,0.9077714085578918,0.9608989953994751,562.6792602539062,37.182085594879695,162.5928338762215,1687.8163855474374,307.0,0.9452780485153198,1195.3953857421875,632.4382934570312,9.325982005718057,0.4770011007785797,0.2803124189376831,0.006514657980456026,1188.3353271484375,0.23965966701507568,1855.25,1687.8163855474374,1344.7336049079895,1909.3480677722491,0.1919120591506362,307.0,25,580.615478515625
-986.686767578125,0.1986534595489502,0.3902731239795685,0.008119843104068908,52000,0.9074933528900146,0.9746083617210388,533.9093627929688,37.11594316369411,161.70716510903426,1687.8439603164288,321.0,0.9651493430137634,1170.8798828125,646.1534423828125,9.388549035605765,0.4774473011493683,0.2388869971036911,0.006230529595015576,1162.266357421875,0.16851182281970978,1589.7354736328125,1687.8439603164288,1401.0151855945587,1826.070759265599,0.19368179064244032,321.0,26,552.356689453125
-1026.3809814453125,0.19837705790996552,0.3930409848690033,0.00735078803626736,54000,0.9065588116645813,0.9572685956954956,557.439697265625,37.033864681000864,162.06606606606607,1725.9624378170743,333.0,0.9461466073989868,1184.4473876953125,666.6199340820312,9.295086096330063,0.47683608531951904,0.2917300760746002,0.006006006006006006,1175.90185546875,0.2789939045906067,993.392578125,1725.9624378170743,1458.1248936653137,1767.240889261089,0.21125768914818763,333.0,27,579.802734375
-995.2305297851562,0.1981719732284546,0.39271149039268494,0.00795985011672278,56000,0.9067647457122803,0.9666568040847778,580.7659301757812,36.92131273278351,162.57558139534885,1740.4680430874917,344.0,0.9659428596496582,1187.5135498046875,680.8652954101562,9.268509826124772,0.4770537316799164,0.22215135395526886,0.005813953488372093,1178.998779296875,0.23714523017406464,1907.742919921875,1740.4680430874917,1516.7391366958618,1752.8630605491117,0.17910126492381095,344.0,28,600.9674682617188
-1022.32666015625,0.19880948960781097,0.3912065923213959,0.007803009623294559,58000,0.9075176119804382,0.9563101530075073,631.8671875,36.815301078390114,162.87640449438203,1701.8639460498464,356.0,0.9824950695037842,1178.2960205078125,680.719970703125,9.364141865780436,0.4782845973968506,0.18064841628074646,0.0056179775280898875,1168.908447265625,0.25332289934158325,3099.640869140625,1701.8639460498464,1575.43190741539,1739.1802561406635,0.1984706276655197,356.0,29,651.89453125
-1014.8906860351562,0.19944238662719727,0.39256855845451355,0.00735078803626736,60000,0.906932532787323,0.9458793997764587,564.14697265625,36.70758295236325,162.4959349593496,1713.771044476934,369.0,0.9534295201301575,1194.5960693359375,696.0068969726562,9.34338101845637,0.4778120517730713,0.28251346945762634,0.005420054200542005,1185.8643798828125,0.3132782280445099,2304.939697265625,1713.771044476934,1634.5396556854248,1797.5174950657238,0.20283101804554463,369.0,30,585.7156982421875
-1017.8119506835938,0.19930684566497803,0.3942009508609772,0.007803009623294559,62000,0.9063816666603088,0.9213494658470154,641.3975219726562,36.602932367239326,162.60629921259843,1727.4637786166732,381.0,0.9363219738006592,1135.4619140625,708.06201171875,9.314045483196777,0.477552205324173,0.3413112163543701,0.005249343832020997,1128.99072265625,0.3566632866859436,2190.03564453125,1727.4637786166732,1693.8533606529236,1863.505007976041,0.19748746782541274,381.0,31,661.8895263671875
-1020.81103515625,0.19933342933654785,0.3963067829608917,0.008449541294664952,64000,0.905575692653656,0.9051671028137207,551.7473754882812,36.49571052993371,162.60814249363867,1731.5624674105575,393.0,0.9387261271476746,1186.5159912109375,718.6844482421875,9.294480599157543,0.476904034614563,0.32717353105545044,0.005089058524173028,1184.05126953125,0.4199736714363098,1587.135498046875,1731.5624674105575,1753.6307437419891,1906.3753817915856,0.205427774079144,393.0,32,564.07421875
-1020.8203125,0.19902797043323517,0.39750680327415466,0.00735078803626736,66000,0.9053004384040833,0.9606097936630249,529.717041015625,36.388450326413775,162.92345679012345,1786.683854293425,405.0,0.9637331962585449,1227.3524169921875,739.6240844726562,9.234658658834292,0.47831013798713684,0.2517104148864746,0.0049382716049382715,1225.8494873046875,0.24278822541236877,1371.450927734375,1786.683854293425,1813.7623176574707,2092.622654565809,0.2080079908668995,405.0,33,544.6129760742188
-1032.1998291015625,0.19918477535247803,0.39926186203956604,0.009149642450409314,68000,0.9046132564544678,0.9777058362960815,539.70751953125,36.293839253163306,162.20525059665871,1807.670191807421,419.0,0.9772703051567078,1226.422119140625,756.318359375,9.13573041478709,0.4764859974384308,0.19673199951648712,0.007159904534606206,1219.56591796875,0.18477095663547516,2721.839599609375,1807.670191807421,1873.5962190628052,2158.2701784686037,0.21844921872019768,419.0,34,557.1549072265625
-1027.182373046875,0.1986292153596878,0.40213438868522644,0.008283051950460692,70000,0.9035648703575134,0.9768611788749695,531.6542358398438,36.20952318769244,161.9398148148148,1848.0626702310487,432.0,0.9629272818565369,1243.60791015625,774.9944458007812,9.076545231519313,0.47684475779533386,0.24440085887908936,0.006944444444444444,1237.0924072265625,0.21144121885299683,1115.2269287109375,1848.0626702310487,1933.1930894851685,2259.1648249947098,0.2106915143877268,432.0,35,546.2828369140625
-1051.6904296875,0.19859075546264648,0.40463516116142273,0.008283051950460692,72000,0.9026525020599365,0.9705408811569214,503.19097900390625,36.11951078991158,161.638202247191,1892.9378064613888,445.0,0.9702147245407104,1275.003173828125,793.0814208984375,8.972756616925645,0.4766685664653778,0.22543910145759583,0.008988764044943821,1267.9110107421875,0.1970805525779724,3309.6884765625,1892.9378064613888,1993.3824801445007,2403.7848750650837,0.18039726897142827,445.0,36,518.2078857421875
-1043.8642578125,0.19948172569274902,0.4054568409919739,0.010517278057089798,74000,0.9024732708930969,0.9786264896392822,470.6482849121094,36.04253158572537,160.68260869565216,1919.020353706578,460.0,0.9667051434516907,1327.527587890625,808.970458984375,8.90723186468782,0.47604870796203613,0.23026864230632782,0.008695652173913044,1321.142822265625,0.1972222924232483,6269.51171875,1919.020353706578,2053.129920244217,2684.0633697843564,0.17693644922226667,460.0,37,481.9900817871094
-1063.8779296875,0.1989467591047287,0.4066803753376007,0.007803009623294559,76000,0.9021153450012207,0.9767193794250488,450.0924072265625,35.97156006224155,160.90042372881356,1975.6990404841406,472.0,0.9882625341415405,1330.8277587890625,829.7490234375,8.813000561762221,0.47652485966682434,0.12910296022891998,0.01059322033898305,1319.9013671875,0.19977742433547974,11232.8837890625,1975.6990404841406,2112.780203819275,2882.874845101804,0.2235959641635418,472.0,38,466.11163330078125
-1053.0799560546875,0.19899123907089233,0.40727829933166504,0.007205948471980551,78000,0.9020245671272278,0.9855104684829712,441.3572998046875,35.854216608522854,160.6103092783505,1999.0238263271326,485.0,0.982831597328186,1347.647216796875,840.3067626953125,8.755849817851704,0.47632625699043274,0.18023042380809784,0.010309278350515464,1336.1673583984375,0.14442971348762512,1604.5029296875,1999.0238263271326,2175.476342201233,3013.1826177846788,0.18952186405658722,485.0,39,456.42425537109375
-1114.0166015625,0.19886809587478638,0.4080972671508789,0.009149642450409314,80000,0.9017306566238403,0.9735609889030457,435.51409912109375,35.75032801563771,160.06613226452905,2025.1616713599058,499.0,0.9848140478134155,1328.61474609375,855.1143798828125,8.661863209937442,0.47565987706184387,0.1550268530845642,0.01002004008016032,1324.5908203125,0.17567527294158936,2033.74560546875,2025.1616713599058,2237.74170589447,3097.6981895089516,0.18938190154731274,499.0,40,449.0975036621094
-1119.147216796875,0.19869601726531982,0.4104648530483246,0.007803009623294559,82000,0.9006921052932739,0.9744939804077148,443.17047119140625,35.66497332841169,160.55686274509804,2062.6264054725625,510.0,0.9788331389427185,1331.068115234375,873.89697265625,8.625094338316735,0.4764305055141449,0.17986060678958893,0.00980392156862745,1323.000732421875,0.16784599423408508,1330.6312255859375,2062.6264054725625,2299.1745779514313,3211.961506596568,0.21077696330845355,510.0,41,459.025634765625
-1094.543701171875,0.19866733253002167,0.4105709195137024,0.010106897490323717,84000,0.9007595777511597,0.9521487355232239,448.34613037109375,35.59557391610827,160.49713193116634,2099.5359394923094,523.0,0.9561733603477478,1310.09326171875,887.8443603515625,8.533177241245255,0.47628918290138245,0.26677170395851135,0.011472275334608031,1308.0540771484375,0.2896174192428589,2347.564453125,2099.5359394923094,2359.8439569473267,3256.0620668011506,0.19973766576498747,523.0,42,462.3343200683594
-1105.2784423828125,0.20062577724456787,0.4122999608516693,0.008449541294664952,86000,0.9000118374824524,0.9509839415550232,551.4158935546875,35.547675233277175,160.3992537313433,2132.9417644820464,536.0,0.9846857786178589,1322.8681640625,903.4281005859375,8.50363757292681,0.4768395721912384,0.1646188497543335,0.011194029850746268,1319.339599609375,0.3033488094806671,21075.884765625,2132.9417644820464,2419.286196231842,3344.3053884046494,0.19013167664408684,536.0,43,569.9263916015625
-1198.3140869140625,0.20065753161907196,0.41411182284355164,0.008283051950460692,88000,0.8992197513580322,0.9813319444656372,480.0475769042969,35.51699182450634,159.7005444646098,2145.4522250589694,551.0,0.9747578501701355,1336.946044921875,915.6998901367188,8.451117483615025,0.4763217270374298,0.21432185173034668,0.010889292196007259,1334.74951171875,0.1642339527606964,1865.2772216796875,2145.4522250589694,2477.687311887741,3261.310195684406,0.1885754593461752,551.0,44,497.5328369140625
-1154.494384765625,0.2004227489233017,0.4150063693523407,0.007498538875796335,90000,0.8988913297653198,0.9699888229370117,457.3536071777344,35.47383732621502,159.52930728241563,2166.030549914869,563.0,0.983417272567749,1348.2884521484375,929.3632202148438,8.419090081251774,0.47665584087371826,0.16996216773986816,0.010657193605683837,1344.4302978515625,0.2149401605129242,1407.8125,2166.030549914869,2537.0810372829437,3242.444682978501,0.20062609046697616,563.0,45,473.49932861328125
-1171.8544921875,0.2009921818971634,0.4158920645713806,0.008792626553888941,92000,0.898472249507904,0.9872109889984131,478.62225341796875,35.42339607261463,159.1522491349481,2168.612666195943,578.0,0.9671321511268616,1348.4144287109375,936.3847045898438,8.373871344599358,0.47520744800567627,0.24391765892505646,0.012110726643598616,1347.5281982421875,0.12666383385658264,2228.554443359375,2168.612666195943,2597.1535820961,3102.2854869173275,0.21525976553559303,578.0,46,492.679443359375
-1200.0418701171875,0.2004348486661911,0.41721704602241516,0.007803009623294559,94000,0.8979188203811646,0.966128408908844,520.5529174804688,35.36623664621935,159.28135593220338,2196.9220368331808,590.0,0.9595586657524109,1370.6964111328125,947.7490234375,8.321313683096282,0.474981427192688,0.26919442415237427,0.011864406779661017,1369.851806640625,0.2246236801147461,1833.24755859375,2196.9220368331808,2657.9022512435913,3116.5788443802226,0.19990370877087116,590.0,47,534.244384765625
-1213.480712890625,0.20044521987438202,0.4169387221336365,0.008283051950460692,96000,0.8981390595436096,0.9879112243652344,491.1042785644531,35.30661553151957,159.14593698175787,2206.6974687767456,603.0,0.9757182598114014,1377.427734375,957.322265625,8.283852219135277,0.47448912262916565,0.17053505778312683,0.011608623548922056,1375.479736328125,0.14287088811397552,3517.960693359375,2206.6974687767456,2719.037170648575,3057.7139779112813,0.20426810167729856,603.0,48,508.0828552246094
-1184.8148193359375,0.20047332346439362,0.41814854741096497,0.007803009623294559,98000,0.8975329995155334,0.9790101647377014,453.086181640625,35.2438728009497,158.77957860615882,2210.8596852340092,617.0,0.9818887710571289,1394.461181640625,963.8363037109375,8.248354112979847,0.47347211837768555,0.155116468667984,0.011345218800648298,1387.755615234375,0.20318564772605896,2884.471923828125,2210.8596852340092,2780.625175714493,2925.4456928940485,0.18819483384490013,617.0,49,474.4983825683594
-1210.91064453125,0.2003873586654663,0.41813960671424866,0.007649259507199841,100000,0.8975701332092285,0.9881049394607544,517.3231201171875,35.19458961671113,158.66507936507938,2226.5570319376584,630.0,0.9905162453651428,1329.023193359375,973.9864501953125,8.219648999500702,0.473335862159729,0.11966825276613235,0.011111111111111112,1324.939208984375,0.1487928032875061,2621.36962890625,2226.5570319376584,2841.3458173274994,2857.599943927001,0.18609357349574565,630.0,50,532.966064453125
-1213.108642578125,0.19995315372943878,0.41796913743019104,0.007498538875796335,102000,0.8975836038589478,0.9855248928070068,521.468505859375,35.15108699078971,158.5692068429238,2244.4629484041902,643.0,0.9850284457206726,1346.9481201171875,986.1099853515625,8.171503585582245,0.4731422960758209,0.08944675326347351,0.012441679626749611,1341.3077392578125,0.12468350678682327,1831.1368408203125,2244.4629484041902,2901.7594826221466,2835.8940399930825,0.19315523907542229,643.0,51,540.0599365234375
-1228.1700439453125,0.19995422661304474,0.4184250235557556,0.00795985011672278,104000,0.8973524570465088,0.9867889881134033,543.6063232421875,35.097816820054156,158.14459665144597,2247.656062229678,657.0,0.9778252840042114,1339.178466796875,995.134765625,8.159863700275208,0.47280576825141907,0.12672792375087738,0.0121765601217656,1334.200927734375,0.1366497129201889,2391.577880859375,2247.656062229678,2963.1472673416138,2767.6049399213207,0.2061947141587734,657.0,52,557.365234375
-1217.6480712890625,0.20846696197986603,0.4189836382865906,0.007498538875796335,106000,0.8971253633499146,0.9888100624084473,514.5559692382812,35.041358400012946,158.38714499252615,2274.455649608788,669.0,0.9893722534179688,1340.5904541015625,1006.2849731445312,8.113831110139598,0.4732659161090851,0.10714776813983917,0.01195814648729447,1338.9736328125,0.13917718827724457,1690.042236328125,2274.455649608788,3024.9968848228455,2929.430138035293,0.20155126743018628,669.0,53,527.3106079101562
-1246.8193359375,0.2083197832107544,0.4200424551963806,0.007803009623294559,108000,0.8965479135513306,0.9878199696540833,504.3422546386719,34.98485175900689,157.83040935672514,2279.6382627282005,684.0,0.980552077293396,1352.4404296875,1012.438232421875,8.066871793174622,0.47209444642066956,0.17373177409172058,0.011695906432748537,1343.1849365234375,0.1296345591545105,1814.3084716796875,2279.6382627282005,3087.050382375717,2824.5625313033775,0.21221174135804177,684.0,54,522.1129760742188
-1301.2891845703125,0.20841491222381592,0.4207688271999359,0.008119843104068908,110000,0.8960583806037903,0.9805007576942444,576.2999267578125,34.92866019740163,157.45558739255014,2287.908895276868,698.0,0.9563701152801514,1343.3291015625,1020.9357299804688,8.046999017922307,0.4719536602497101,0.2759106159210205,0.011461318051575931,1345.12841796875,0.19543133676052094,1049.22900390625,2287.908895276868,3149.276249885559,2848.700952207501,0.20519521936774254,698.0,55,590.4158325195312
-1290.02197265625,0.2081730216741562,0.4226723611354828,0.008449541294664952,112000,0.8951372504234314,0.9724042415618896,573.1524658203125,34.88826959760474,157.14466292134833,2296.7216698722546,712.0,0.9646959900856018,1339.8170166015625,1028.124755859375,8.020882889357798,0.4715641736984253,0.24149955809116364,0.012640449438202247,1336.9383544921875,0.2103768289089203,1813.8363037109375,2296.7216698722546,3210.2480659484863,2802.012211619261,0.20839448392391205,712.0,56,587.2266845703125
-1267.3123779296875,0.2078360766172409,0.42374759912490845,0.007498538875796335,114000,0.894477903842926,0.9788932800292969,530.6641235351562,34.8438218546606,156.6506189821183,2295.2757168923813,727.0,0.9584434032440186,1356.599365234375,1032.128662109375,7.995521613436415,0.470906525850296,0.25993138551712036,0.015130674002751032,1353.6181640625,0.17298437654972076,1445.7740478515625,2295.2757168923813,3271.742131948471,2737.9153544383607,0.20703673169016837,727.0,57,543.9901733398438
-1275.2757568359375,0.20766465365886688,0.42387253046035767,0.008283051950460692,116000,0.8942942023277283,0.9892691969871521,550.9224853515625,34.79732058481089,156.2479784366577,2296.0657530231315,742.0,0.9865055084228516,1348.826904296875,1040.8839111328125,7.989296826455022,0.4711569547653198,0.14142420887947083,0.014824797843665768,1341.2335205078125,0.1293458789587021,1368.931396484375,2296.0657530231315,3333.5900020599365,2632.0382533251327,0.21732078365981577,742.0,58,567.1661987304688
-1294.724609375,0.2075144499540329,0.4226125478744507,0.008449541294664952,118000,0.8947302103042603,0.9914402365684509,579.2403564453125,34.760321591213696,156.00661375661375,2300.417952935402,756.0,0.987293004989624,1346.3529052734375,1048.1728515625,7.978814684495981,0.47080060839653015,0.1310230940580368,0.01455026455026455,1339.0318603515625,0.11405310034751892,4360.033203125,2300.417952935402,3394.675152540207,2641.277250040219,0.18939126923680305,756.0,59,599.0473022460938
